Nicotine Activity on Dopaminergic Neurons	WP1602	wikipathways	isPartOf	Nicotine addiction - Homo sapiens (human)	path:hsa05033	kegg
Non-homologous end-joining - Homo sapiens (human)	path:hsa03450	kegg	equivalentTo	Non-homologous end joining	WP438	wikipathways
Notch signaling pathway - Homo sapiens (human)	path:hsa04330	kegg	equivalentTo	Notch Signaling Pathway	WP61	wikipathways
Notch signaling pathway - Homo sapiens (human)	path:hsa04330	kegg	equivalentTo	Canonical  and Non-canonical Notch signaling	WP3845	wikipathways
Homologous recombination	WP186	wikipathways	isPartOf	Nucleotide excision repair - Homo sapiens (human)	path:hsa03420	kegg
Mismatch repair	WP531	wikipathways	isPartOf	Nucleotide excision repair - Homo sapiens (human)	path:hsa03420	kegg
One carbon pool by folate - Homo sapiens (human)	path:hsa00670	kegg	isPartOf	One carbon metabolism and related pathways	WP3940	wikipathways
One carbon pool by folate - Homo sapiens (human)	path:hsa00670	kegg	isPartOf	One carbon donor	WP2190	wikipathways
One carbon pool by folate - Homo sapiens (human)	path:hsa00670	kegg	isPartOf	One Carbon Metabolism	WP241	wikipathways
One carbon pool by folate - Homo sapiens (human)	path:hsa00670	kegg	isPartOf	Folate Metabolism	WP176	wikipathways
RANKL/RANK (Receptor activator of NFKB (ligand)) Signaling Pathway	WP2018	wikipathways	isPartOf	Osteoclast differentiation - Homo sapiens (human)	path:hsa04380	kegg
Oxidative phosphorylation - Homo sapiens (human)	path:hsa00190	kegg	equivalentTo	Oxidative phosphorylation	WP623	wikipathways
Oxytocin signaling pathway - Homo sapiens (human)	path:hsa04921	kegg	equivalentTo	Oxytocin signaling	WP2889	wikipathways
PI3K-Akt signaling pathway - Homo sapiens (human)	path:hsa04151	kegg	equivalentTo	PI3K-Akt Signaling Pathway	WP4172	wikipathways
PPAR signaling pathway - Homo sapiens (human)	path:hsa03320	kegg	equivalentTo	PPAR signaling pathway	WP3942	wikipathways
Cell-type Dependent Selectivity of CCK2R Signaling	WP3679	wikipathways	isPartOf	Pancreatic secretion - Homo sapiens (human)	path:hsa04972	kegg
Parkinson disease - Homo sapiens (human)	path:hsa05012	kegg	equivalentTo	Parkinsons Disease Pathway	WP2371	wikipathways
Pathogenic Escherichia coli infection - Homo sapiens (human)	path:hsa05130	kegg	equivalentTo	Pathogenic Escherichia coli infection	WP2272	wikipathways
Integrated Cancer Pathway	WP1971	wikipathways	isPartOf	Pathways in cancer - Homo sapiens (human)	path:hsa05200	kegg
Bladder Cancer	WP2828	wikipathways	isPartOf	Pathways in cancer - Homo sapiens (human)	path:hsa05200	kegg
Signaling Pathways in Glioblastoma	WP2261	wikipathways	isPartOf	Pathways in cancer - Homo sapiens (human)	path:hsa05200	kegg
Pentose and glucuronate interconversions - Homo sapiens (human)	path:hsa00040	kegg	isPartOf	Glucuronidation	WP698	wikipathways
Pentose phosphate pathway - Homo sapiens (human)	path:hsa00030	kegg	equivalentTo	Pentose Phosphate Pathway	WP134	wikipathways
Pentose phosphate pathway - Homo sapiens (human)	path:hsa00030	kegg	isPartOf	Glycolysis and Gluconeogenesis	WP534	wikipathways
Peroxisomal beta-oxidation of tetracosanoyl-CoA	WP1941	wikipathways	isPartOf	Peroxisome - Homo sapiens (human)	path:hsa04146	kegg
Phenylalanine metabolism - Homo sapiens (human)	path:hsa00360	kegg	isPartOf	Amino Acid metabolism	WP3925	wikipathways
Phenylalanine metabolism - Homo sapiens (human)	path:hsa00360	kegg	isPartOf	Biogenic Amine Synthesis	WP550	wikipathways
Phenylalanine, tyrosine and tryptophan biosynthesis - Homo sapiens (human)	path:hsa00400	kegg	isPartOf	Biogenic Amine Synthesis	WP550	wikipathways
Prion diseases - Homo sapiens (human)	path:hsa05020	kegg	equivalentTo	Prion disease pathway	WP3995	wikipathways
Prolactin signaling pathway - Homo sapiens (human)	path:hsa04917	kegg	equivalentTo	Prolactin Signaling Pathway	WP2037	wikipathways
Proteasome - Homo sapiens (human)	path:hsa03050	kegg	equivalentTo	Proteasome Degradation	WP183	wikipathways
Parkin-Ubiquitin Proteasomal System pathway	WP2359	wikipathways	isPartOf	Proteasome - Homo sapiens (human)	path:hsa03050	kegg
Purine metabolism - Homo sapiens (human)	path:hsa00230	kegg	isPartOf	Nucleotide Metabolism	WP404	wikipathways
Purine metabolism - Homo sapiens (human)	path:hsa00230	kegg	isPartOf	DNA Replication	WP466	wikipathways
Purine metabolism - Homo sapiens (human)	path:hsa00230	kegg	isPartOf	Homologous recombination	WP186	wikipathways
Pyrimidine metabolism - Homo sapiens (human)	path:hsa00240	kegg	equivalentTo	Pyrimidine metabolism	WP4022	wikipathways
RIG-I-like receptor signaling pathway - Homo sapiens (human)	path:hsa04622	kegg	equivalentTo	RIG-I-like Receptor Signaling	WP3865	wikipathways
RNA polymerase - Homo sapiens (human)	path:hsa03020	kegg	isPartOf	Eukaryotic Transcription Initiation	WP405	wikipathways
Regulation of actin cytoskeleton - Homo sapiens (human)	path:hsa04810	kegg	equivalentTo	Regulation of Actin Cytoskeleton	WP51	wikipathways
Regulation of lipolysis in adipocytes - Homo sapiens (human)	path:hsa04923	kegg	isPartOf	Lipid Metabolism Pathway	WP3965	wikipathways
MET in type 1 papillary renal cell carcinoma	WP4205	wikipathways	isPartOf	Renal cell carcinoma - Homo sapiens (human)	path:hsa05211	kegg
ACE Inhibitor Pathway	WP554	wikipathways	isPartOf	Renin-angiotensin system - Homo sapiens (human)	path:hsa04614	kegg
Retrograde endocannabinoid signaling - Homo sapiens (human)	path:hsa04723	kegg	isPartOf	Cannabinoid receptor signaling	WP3869	wikipathways
Cytoplasmic Ribosomal Proteins	WP477	wikipathways	isPartOf	Ribosome - Homo sapiens (human)	path:hsa03010	kegg
SNARE interactions in vesicular transport - Homo sapiens (human)	path:hsa04130	kegg	isPartOf	Synaptic Vesicle Pathway	WP2267	wikipathways
Selenocompound metabolism - Homo sapiens (human)	path:hsa00450	kegg	equivalentTo	Selenium Metabolism and Selenoproteins	WP28	wikipathways
Serotonin Receptor 2 and ELK-SRF/GATA4 signaling	WP732	wikipathways	isPartOf	Serotonergic synapse - Homo sapiens (human)	path:hsa04726	kegg
Serotonin Receptor 2 and STAT3 Signaling	WP733	wikipathways	isPartOf	Serotonergic synapse - Homo sapiens (human)	path:hsa04726	kegg
ESC Pluripotency Pathways	WP3931	wikipathways	isPartOf	Signaling pathways regulating pluripotency of stem cells - Homo sapiens (human)	path:hsa04550	kegg
Sphingolipid metabolism - Homo sapiens (human)	path:hsa00600	kegg	equivalentTo	Sphingolipid Metabolism	WP1422	wikipathways
Sphingolipid metabolism - Homo sapiens (human)	path:hsa00600	kegg	isPartOf	Sphingolipid Metabolism	WP1422	wikipathways
Sphingolipid signaling pathway - Homo sapiens (human)	path:hsa04071	kegg	isPartOf	Sphingolipid Metabolism	WP1422	wikipathways
Spliceosome - Homo sapiens (human)	path:hsa03040	kegg	isPartOf	mRNA Processing	WP411	wikipathways
Steroid biosynthesis - Homo sapiens (human)	path:hsa00100	kegg	equivalentTo	Steroid Biosynthesis	WP496	wikipathways
Glucocorticoid and Mineralcorticoid Metabolism	WP237	wikipathways	isPartOf	Steroid hormone biosynthesis - Homo sapiens (human)	path:hsa00140	kegg
Sulfation Biotransformation Reaction	WP692	wikipathways	isPartOf	Sulfur metabolism - Homo sapiens (human)	path:hsa00920	kegg
Synaptic vesicle cycle - Homo sapiens (human)	path:hsa04721	kegg	equivalentTo	Synaptic Vesicle Pathway	WP2267	wikipathways
Synthesis and degradation of ketone bodies - Homo sapiens (human)	path:hsa00072	kegg	equivalentTo	Synthesis and Degradation of Ketone Bodies	WP311	wikipathways
T-Cell antigen Receptor (TCR)  Signaling Pathway	WP69	wikipathways	isPartOf	T cell receptor signaling pathway - Homo sapiens (human)	path:hsa04660	kegg
T-Cell Receptor and Co-stimulatory Signaling	WP2583	wikipathways	isPartOf	T cell receptor signaling pathway - Homo sapiens (human)	path:hsa04660	kegg
TGF-beta signaling pathway - Homo sapiens (human)	path:hsa04350	kegg	equivalentTo	TGF-beta Signaling Pathway	WP366	wikipathways
Th17 cell differentiation - Homo sapiens (human)	path:hsa04659	kegg	isPartOf	IL17 signaling pathway	WP2112	wikipathways
Th17 cell differentiation - Homo sapiens (human)	path:hsa04659	kegg	isPartOf	Cell Differentiation - Index	WP2029	wikipathways
Thyroid hormone synthesis - Homo sapiens (human)	path:hsa04918	kegg	equivalentTo	Thyroxine (Thyroid Hormone) Production	WP1981	wikipathways
Toll-like receptor signaling pathway - Homo sapiens (human)	path:hsa04620	kegg	equivalentTo	Toll-like Receptor Signaling Pathway	WP75	wikipathways
Toll-like receptor signaling pathway - Homo sapiens (human)	path:hsa04620	kegg	equivalentTo	Toll-like Receptor Signaling	WP3858	wikipathways
Tryptophan metabolism - Homo sapiens (human)	path:hsa00380	kegg	equivalentTo	Tryptophan metabolism	WP465	wikipathways
Type II diabetes mellitus - Homo sapiens (human)	path:hsa04930	kegg	equivalentTo	Type II diabetes mellitus	WP1584	wikipathways
Tyrosine metabolism - Homo sapiens (human)	path:hsa00350	kegg	isPartOf	Amino Acid metabolism	WP3925	wikipathways
Tyrosine metabolism - Homo sapiens (human)	path:hsa00350	kegg	isPartOf	Biogenic Amine Synthesis	WP550	wikipathways
Ubiquitin mediated proteolysis - Homo sapiens (human)	path:hsa04120	kegg	isPartOf	Parkin-Ubiquitin Proteasomal System pathway	WP2359	wikipathways
Ubiquitin mediated proteolysis - Homo sapiens (human)	path:hsa04120	kegg	isPartOf	Proteasome Degradation	WP183	wikipathways
Robo4 and VEGF Signaling Pathways Crosstalk	WP3943	wikipathways	isPartOf	VEGF signaling pathway - Homo sapiens (human)	path:hsa04370	kegg
VEGF signaling pathway - Homo sapiens (human)	path:hsa04370	kegg	isPartOf	VEGFA-VEGFR2 Signaling Pathway	WP3888	wikipathways
VEGFA-VEGFR2 Signaling Pathway	WP3888	wikipathways	isPartOf	VEGF signaling pathway - Homo sapiens (human)	path:hsa04370	kegg
Valine, leucine and isoleucine biosynthesis - Homo sapiens (human)	path:hsa00290	kegg	isPartOf	Amino Acid metabolism	WP3925	wikipathways
Valine, leucine and isoleucine degradation - Homo sapiens (human)	path:hsa00280	kegg	isPartOf	Amino Acid metabolism	WP3925	wikipathways
Endothelin Pathways	WP2197	wikipathways	isPartOf	Vascular smooth muscle contraction - Homo sapiens (human)	path:hsa04270	kegg
Vitamin B12 Metabolism	WP1533	wikipathways	isPartOf	Vitamin digestion and absorption - Homo sapiens (human)	path:hsa04977	kegg
Wnt signaling pathway - Homo sapiens (human)	path:hsa04310	kegg	equivalentTo	Wnt Signaling Pathway	WP428	wikipathways
Wnt Signaling Pathway and Pluripotency	WP399	wikipathways	isPartOf	Wnt signaling pathway - Homo sapiens (human)	path:hsa04310	kegg
beta-Alanine metabolism - Homo sapiens (human)	path:hsa00410	kegg	isPartOf	Urea cycle and metabolism of amino groups	WP497	wikipathways
beta-Alanine metabolism - Homo sapiens (human)	path:hsa00410	kegg	isPartOf	Biogenic Amine Synthesis	WP550	wikipathways
beta-Alanine metabolism - Homo sapiens (human)	path:hsa00410	kegg	isPartOf	Alanine and aspartate metabolism	WP106	wikipathways
beta-Alanine metabolism - Homo sapiens (human)	path:hsa00410	kegg	isPartOf	Amino Acid metabolism	WP3925	wikipathways
mTOR signaling pathway - Homo sapiens (human)	path:hsa04150	kegg	equivalentTo	Target Of Rapamycin (TOR) Signaling	WP1471	wikipathways
mTOR signaling pathway - Homo sapiens (human)	path:hsa04150	kegg	isPartOf	PI3K-Akt Signaling Pathway	WP4172	wikipathways
mTOR signaling pathway - Homo sapiens (human)	path:hsa04150	kegg	isPartOf	PI3K-AKT-mTOR signaling pathway and therapeutic opportunities	WP3844	wikipathways
mTOR signaling pathway - Homo sapiens (human)	path:hsa04150	kegg	isPartOf	Focal Adhesion-PI3K-Akt-mTOR-signaling pathway	WP3932	wikipathways
Abnormal conversion of 2-oxoglutarate to 2-hydroxyglutarate	R-HSA-2978092	reactome	isPartOf	2-Oxocarboxylic acid metabolism - Homo sapiens (human)	path:hsa01210	kegg
Pyruvate metabolism and Citric Acid (TCA) cycle	R-HSA-71406	reactome	isPartOf	2-Oxocarboxylic acid metabolism - Homo sapiens (human)	path:hsa01210	kegg
ABC transporters - Homo sapiens (human)	path:hsa02010	kegg	equivalentTo	Mitochondrial ABC transporters	R-HSA-1369007	reactome
Defective ABCC8 can cause hypoglycemias and hyperglycemias	R-HSA-5683177	reactome	isPartOf	ABC transporters - Homo sapiens (human)	path:hsa02010	kegg
Defective ABCC2 causes Dubin-Johnson syndrome	R-HSA-5679001	reactome	isPartOf	ABC transporters - Homo sapiens (human)	path:hsa02010	kegg
Defective ABCG5 causes sitosterolemia	R-HSA-5679096	reactome	isPartOf	ABC transporters - Homo sapiens (human)	path:hsa02010	kegg
Defective ABCD4 causes methylmalonic aciduria and homocystinuria, cblj type (MAHCJ)	R-HSA-5683329	reactome	isPartOf	ABC transporters - Homo sapiens (human)	path:hsa02010	kegg
Defective ABCB11 causes progressive familial intrahepatic cholestasis 2 and benign recurrent intrahepatic cholestasis 2	R-HSA-5678520	reactome	isPartOf	ABC transporters - Homo sapiens (human)	path:hsa02010	kegg
Defective ABCC6 causes pseudoxanthoma elasticum (PXE)	R-HSA-5690338	reactome	isPartOf	ABC transporters - Homo sapiens (human)	path:hsa02010	kegg
Defective ABCC9 causes dilated cardiomyopathy 10, familial atrial fibrillation 12 and hypertrichotic osteochondrodysplasia	R-HSA-5678420	reactome	isPartOf	ABC transporters - Homo sapiens (human)	path:hsa02010	kegg
Defective ABCG8 causes gallbladder disease 4 and sitosterolemia	R-HSA-5679090	reactome	isPartOf	ABC transporters - Homo sapiens (human)	path:hsa02010	kegg
Defective ABCB4 causes progressive familial intrahepatic cholestasis 3, intrahepatic cholestasis of pregnancy 3 and gallbladder disease 1	R-HSA-5678771	reactome	isPartOf	ABC transporters - Homo sapiens (human)	path:hsa02010	kegg
Defective ABCD1 causes adrenoleukodystrophy (ALD)	R-HSA-5684045	reactome	isPartOf	ABC transporters - Homo sapiens (human)	path:hsa02010	kegg
Defective ABCA12 causes autosomal recessive congenital ichthyosis type 4B	R-HSA-5682294	reactome	isPartOf	ABC transporters - Homo sapiens (human)	path:hsa02010	kegg
Defective ABCB6 causes isolated colobomatous microphthalmia 7 (MCOPCB7)	R-HSA-5683371	reactome	isPartOf	ABC transporters - Homo sapiens (human)	path:hsa02010	kegg
ABC transporter disorders	R-HSA-5619084	reactome	isPartOf	ABC transporters - Homo sapiens (human)	path:hsa02010	kegg
Defective ABCA1 causes Tangier disease	R-HSA-5682113	reactome	isPartOf	ABC transporters - Homo sapiens (human)	path:hsa02010	kegg
Defective ABCA3 causes pulmonary surfactant metabolism dysfunction 3 (SMDP3)	R-HSA-5688399	reactome	isPartOf	ABC transporters - Homo sapiens (human)	path:hsa02010	kegg
ABC transporters in lipid homeostasis	R-HSA-1369062	reactome	isPartOf	ABC transporters - Homo sapiens (human)	path:hsa02010	kegg
Defective ABCA3 causes pulmonary surfactant metabolism dysfunction type 3 (SMDP3)	R-HSA-5683678	reactome	isPartOf	ABC transporters - Homo sapiens (human)	path:hsa02010	kegg
ABC-family proteins mediated transport	R-HSA-382556	reactome	isPartOf	ABC transporters - Homo sapiens (human)	path:hsa02010	kegg
AMPK inhibits chREBP transcriptional activation activity	R-HSA-163680	reactome	isPartOf	AMPK signaling pathway - Homo sapiens (human)	path:hsa04152	kegg
Adherens junction - Homo sapiens (human)	path:hsa04520	kegg	equivalentTo	Adherens junctions interactions	R-HSA-418990	reactome
Signaling by Leptin	R-HSA-2586552	reactome	isPartOf	Adipocytokine signaling pathway - Homo sapiens (human)	path:hsa04920	kegg
Adipocytokine signaling pathway - Homo sapiens (human)	path:hsa04920	kegg	isPartOf	Metabolism	R-HSA-1430728	reactome
Alanine, aspartate and glutamate metabolism - Homo sapiens (human)	path:hsa00250	kegg	isPartOf	Metabolism of amino acids and derivatives	R-HSA-71291	reactome
Alanine, aspartate and glutamate metabolism - Homo sapiens (human)	path:hsa00250	kegg	isPartOf	Metabolism	R-HSA-1430728	reactome
Aldosterone synthesis and secretion - Homo sapiens (human)	path:hsa04925	kegg	isPartOf	Metabolism	R-HSA-1430728	reactome
Allograft rejection - Homo sapiens (human)	path:hsa05330	kegg	isPartOf	Adaptive Immune System	R-HSA-1280218	reactome
Allograft rejection - Homo sapiens (human)	path:hsa05330	kegg	isPartOf	Immune System	R-HSA-168256	reactome
Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models	R-HSA-8862803	reactome	isPartOf	Alzheimer disease - Homo sapiens (human)	path:hsa05010	kegg
Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)	path:hsa00520	kegg	isPartOf	Metabolism	R-HSA-1430728	reactome
Aminoacyl-tRNA biosynthesis - Homo sapiens (human)	path:hsa00970	kegg	isPartOf	Metabolism	R-HSA-1430728	reactome
tRNA Aminoacylation	R-HSA-379724	reactome	isPartOf	Aminoacyl-tRNA biosynthesis - Homo sapiens (human)	path:hsa00970	kegg
Mitochondrial tRNA aminoacylation	R-HSA-379726	reactome	isPartOf	Aminoacyl-tRNA biosynthesis - Homo sapiens (human)	path:hsa00970	kegg
Cytosolic tRNA aminoacylation	R-HSA-379716	reactome	isPartOf	Aminoacyl-tRNA biosynthesis - Homo sapiens (human)	path:hsa00970	kegg
Antigen processing and presentation - Homo sapiens (human)	path:hsa04612	kegg	equivalentTo	Antigen processing-Cross presentation	R-HSA-1236975	reactome
MHC class II antigen presentation	R-HSA-2132295	reactome	isPartOf	Antigen processing and presentation - Homo sapiens (human)	path:hsa04612	kegg
Antigen Presentation: Folding, assembly and peptide loading of class I MHC	R-HSA-983170	reactome	isPartOf	Antigen processing and presentation - Homo sapiens (human)	path:hsa04612	kegg
Class I MHC mediated antigen processing & presentation	R-HSA-983169	reactome	isPartOf	Antigen processing and presentation - Homo sapiens (human)	path:hsa04612	kegg
Apoptosis - Homo sapiens (human)	path:hsa04210	kegg	equivalentTo	Apoptosis	R-HSA-109581	reactome
Apoptosis	R-HSA-109581	reactome	isPartOf	Apoptosis - multiple species - Homo sapiens (human)	path:hsa04215	kegg
Arachidonic acid metabolism - Homo sapiens (human)	path:hsa00590	kegg	equivalentTo	Arachidonic acid metabolism	R-HSA-2142753	reactome
Proline catabolism	R-HSA-70688	reactome	isPartOf	Arginine and proline metabolism - Homo sapiens (human)	path:hsa00330	kegg
Arginine and proline metabolism - Homo sapiens (human)	path:hsa00330	kegg	isPartOf	Metabolism	R-HSA-1430728	reactome
Arginine and proline metabolism - Homo sapiens (human)	path:hsa00330	kegg	isPartOf	Metabolism of amino acids and derivatives	R-HSA-71291	reactome
Arginine biosynthesis - Homo sapiens (human)	path:hsa00220	kegg	isPartOf	Metabolism	R-HSA-1430728	reactome
Arginine biosynthesis - Homo sapiens (human)	path:hsa00220	kegg	isPartOf	Metabolism of amino acids and derivatives	R-HSA-71291	reactome
Arginine biosynthesis - Homo sapiens (human)	path:hsa00220	kegg	isPartOf	Urea cycle	R-HSA-70635	reactome
Ascorbate and aldarate metabolism - Homo sapiens (human)	path:hsa00053	kegg	isPartOf	Metabolism	R-HSA-1430728	reactome
